MS;Ribas do Rio Pardo;23.167
MS;Rio Brilhante;34.776
MS;Rio Negro;4.910
MS;Rio Verde de Mato Grosso;19.462
MS;Rochedo;5.252
MS;Santa Rita do Pardo;7.633
MS;São Gabriel do Oeste;24.982
MS;Selvíria;6.455
MS;Sete Quedas;10.832
MS;Sidrolândia;51.355
MS;Sonora;17.483
MS;Tacuru;11.035
MS;Taquarussu;3.570
MS;Terenos;19.914
MS;Três Lagoas;113.619
MS;Vicentina;6.027
MT;Acorizal;5.362
MT;Água Boa;23.551
MT;Alta Floresta;49.991
MT;Alto Araguaia;17.509
MT;Alto Boa Vista;6.146
MT;Alto Garças;11.229
MT;Alto Paraguai;10.704
MT;Alto Taquari;9.674
MT;Apiacás;9.400
MT;Araguaiana;3.083
MT;Araguainha;976
MT;Araputanga;16.047
MT;Arenápolis;9.699
MT;Aripuanã;20.657
MT;Barão de Melgaço;7.526
MT;Barra do Bugres;33.700
MT;Barra do Garças;58.398
MT;Bom Jesus do Araguaia;6.018
MT;Brasnorte;17.815
MT;Cáceres;90.518
MT;Campinápolis;15.112
MT;Campo Novo do Parecis;31.985
MT;Campo Verde;37.989
MT;Campos de Júlio;6.155
MT;Canabrava do Norte;4.678
MT;Canarana;20.208
MT;Carlinda;10.364
MT;Castanheira;8.405
MT;Chapada dos Guimarães;18.699
MT;Cláudia;11.546
MT;Cocalinho;5.530
MT;Colíder;31.895
MT;Colniza;33.575
MT;Comodoro;19.536
MT;Confresa;28.339
MT;Conquista D'Oeste;3.737
MT;Cotriguaçu;17.716
MT;Cuiabá;580.489
MT;Curvelândia;5.006
MT;Denise;8.975
MT;Diamantino;21.064
MT;Dom Aquino;8.032
MT;Feliz Natal;12.782
MT;Figueirópolis D'Oeste;3.549
MT;Gaúcha do Norte;7.036
MT;General Carneiro;5.318
MT;Glória D'Oeste;3.023
MT;Guarantã do Norte;33.929
MT;Guiratinga;14.496
MT;Indiavaí;2.543
MT;Ipiranga do Norte;6.629
MT;Itanhangá;6.103
MT;Itaúba;4.013
MT;Itiquira;12.472
MT;Jaciara;26.401
MT;Jangada;7.925
MT;Jauru;9.241
MT;Juara;33.610
MT;Juína;39.688
MT;Juruena;13.933
MT;Juscimeira;11.107
MT;Lambari D'Oeste;5.767
MT;Lucas do Rio Verde;57.285
MT;Luciára;2.094
MT;Marcelândia;10.861
MT;Matupá;15.433
MT;Mirassol d'Oeste;26.369
MT;Nobres;14.959
MT;Nortelândia;6.048
MT;Nossa Senhora do Livramento;11.393
MT;Nova Bandeirantes;13.729
MT;Nova Brasilândia;4.029
MT;Nova Canaã do Norte;12.365
MT;Nova Guarita;4.590
MT;Nova Lacerda;6.052
MT;Nova Marilândia;3.107
MT;Nova Maringá;7.764
MT;Nova Monte Verde;8.640
MT;Nova Mutum;39.712
MT;Nova Nazaré;3.491
MT;Nova Olímpia;18.965
MT;Nova Santa Helena;3.566
MT;Nova Ubiratã;10.801
MT;Nova Xavantina;20.399
MT;Novo Horizonte do Norte;3.845
MT;Novo Mundo;8.364
MT;Novo Santo Antônio;2.369
MT;Novo São Joaquim;5.323
MT;Paranaíta;10.844
MT;Paranatinga;21.014
MT;Pedra Preta;16.674
MT;Peixoto de Azevedo;32.818
MT;Planalto da Serra;2.647
MT;Poconé;32.131
MT;Pontal do Araguaia;6.128
MT;Ponte Branca;1.618
MT;Pontes e Lacerda;43.235
MT;Porto Alegre do Norte;11.674
MT;Porto dos Gaúchos;5.334
MT;Porto Esperidião;11.464
MT;Porto Estrela;3.158
MT;Poxoréo;16.441
MT;Primavera do Leste;57.423
MT;Querência;15.597
MT;Reserva do Cabaçal;2.630
MT;Ribeirão Cascalheira;9.562
MT;Ribeirãozinho;2.290
MT;Rio Branco;5.044
MT;Rondolândia;3.792
MT;Rondonópolis;215.320
MT;Rosário Oeste;17.161
MT;Salto do Céu;3.502
MT;Santa Carmem;4.292
MT;Santa Cruz do Xingu;2.284
MT;Santa Rita do Trivelato;3.036
MT;Santa Terezinha;7.883
MT;Santo Afonso;3.038
MT;Santo Antônio do Leste;4.591
MT;Santo Antônio do Leverger;19.257
MT;São Félix do Araguaia;11.125
MT;São José do Povo;3.823
MT;São José do Rio Claro;19.052
MT;São José do Xingu;5.375
MT;São José dos Quatro Marcos;18.622
MT;São Pedro da Cipa;4.444
MT;Sapezal;22.665
MT;Serra Nova Dourada;1.520
MT;Sinop;129.916
MT;Sorriso;80.298
MT;Tabaporã;9.489
MT;Tangará da Serra;94.289
MT;Tapurah;12.305
MT;Terra Nova do Norte;10.167
MT;Tesouro;3.513
MT;Torixoréu;3.713
MT;União do Sul;3.551
MT;Vale de São Domingos;3.040
MT;Várzea Grande;268.594
MT;Vera;10.736
MT;Vila Bela da Santíssima Trindade;15.274
MT;Vila Rica;23.937
GO;Abadia de Goiás;7.895
GO;Abadiânia;18.069
GO;Acreúna;21.730
GO;Adelândia;2.557
GO;Água Fria de Goiás;5.507
GO;Água Limpa;1.993
GO;Águas Lindas de Goiás;187.072
GO;Alexânia;26.135
GO;Aloândia;2.079
GO;Alto Horizonte;5.470
GO;Alto Paraíso de Goiás;7.391
GO;Alvorada do Norte;8.549
GO;Amaralina;3.691
GO;Americano do Brasil;5.918
GO;Amorinópolis;3.487
GO;Anápolis;366.491
GO;Anhanguera;1.104
GO;Anicuns;21.478
GO;Aparecida de Goiânia;521.910
GO;Aparecida do Rio Doce;2.510
GO;Aporé;4.077
GO;Araçu;3.776
GO;Aragarças;19.583
GO;Aragoiânia;9.444
GO;Araguapaz;7.818
GO;Arenópolis;3.066
GO;Aruanã;8.746
GO;Aurilândia;3.508
GO;Avelinópolis;2.499
GO;Baliza;4.443
GO;Barro Alto;10.031
GO;Bela Vista de Goiás;27.628
GO;Bom Jardim de Goiás;8.826
GO;Bom Jesus de Goiás;23.257
GO;Bonfinópolis;8.694
GO;Bonópolis;3.994
GO;Brazabrantes;3.526
GO;Britânia;5.772
GO;Buriti Alegre;9.467
GO;Buriti de Goiás;2.595
GO;Buritinópolis;3.394
GO;Cabeceiras;7.829
GO;Cachoeira Alta;11.683
GO;Cachoeira de Goiás;1.425
GO;Cachoeira Dourada;8.384
GO;Caçu;14.837
GO;Caiapônia;18.148
GO;Caldas Novas;81.477
GO;Caldazinha;3.624
GO;Campestre de Goiás;3.581
GO;Campinaçu;3.743
GO;Campinorte;12.071
GO;Campo Alegre de Goiás;6.896
GO;Campo Limpo de Goiás;7.090
GO;Campos Belos;19.540
GO;Campos Verdes;3.870
GO;Carmo do Rio Verde;9.671
GO;Castelândia;3.642
GO;Catalão;98.737
GO;Caturaí;4.977
GO;Cavalcante;9.775
GO;Ceres;21.909
GO;Cezarina;8.210
GO;Chapadão do Céu;8.589
GO;Cidade Ocidental;64.229
GO;Cocalzinho de Goiás;19.115
GO;Colinas do Sul;3.551
GO;Córrego do Ouro;2.564
GO;Corumbá de Goiás;10.961
GO;Corumbaíba;9.077
GO;Cristalina;53.300
GO;Cristianópolis;3.023
GO;Crixás;16.695
GO;Cromínia;3.616
GO;Cumari;2.992
GO;Damianópolis;3.385
GO;Damolândia;2.903
GO;Davinópolis;2.126
GO;Diorama;2.545
GO;Divinópolis de Goiás;5.020
GO;Doverlândia;7.842
GO;Edealina;3.814
GO;Edéia;12.047
GO;Estrela do Norte;3.386
GO;Faina;7.004
GO;Fazenda Nova;6.181
GO;Firminópolis;12.640
GO;Flores de Goiás;14.372
GO;Formosa;112.236
GO;Formoso;4.726
GO;Gameleira de Goiás;3.664
GO;Goianápolis;11.024
GO;Goiandira;5.549
GO;Goianésia;65.767
GO;Goiânia;1.430.697
GO;Goianira;39.484
GO;Goiás;24.439
GO;Goiatuba;34.043
GO;Gouvelândia;5.499
GO;Guapó;14.441
GO;Guaraíta;2.268
GO;Guarani de Goiás;4.204
GO;Guarinos;2.134
GO;Heitoraí;3.731
GO;Hidrolândia;19.761
GO;Hidrolina;3.927
GO;Iaciara;13.423
GO;Inaciolândia;6.066
GO;Indiara;14.895
GO;Inhumas;51.543
GO;Ipameri;26.373
GO;Ipiranga de Goiás;2.940
GO;Iporá;32.194
GO;Israelândia;2.923
GO;Itaberaí;39.629
GO;Itaguari;4.703
GO;Itaguaru;5.488
GO;Itajá;4.961
GO;Itapaci;20.945
GO;Itapirapuã;6.776
GO;Itapuranga;26.639
GO;Itarumã;6.853
GO;Itauçu;8.957
GO;Itumbiara;100.548
GO;Ivolândia;2.601
GO;Jandaia;6.272
GO;Jaraguá;46.790
GO;Jataí;95.998
GO;Jaupaci;3.024
GO;Jesúpolis;2.444
GO;Joviânia;7.422
GO;Jussara;19.346
GO;Lagoa Santa;1.435
GO;Leopoldo de Bulhões;8.167
GO;Luziânia;194.039
GO;Mairipotaba;2.432
GO;Mambaí;7.945
GO;Mara Rosa;10.414
GO;Marzagão;2.198
GO;Matrinchã;4.500
GO;Maurilândia;12.956
GO;Mimoso de Goiás;2.715
GO;Minaçu;31.031
GO;Mineiros;60.464
GO;Moiporá;1.704
GO;Monte Alegre de Goiás;8.319
GO;Montes Claros de Goiás;8.224
GO;Montividiu;12.101
GO;Montividiu do Norte;4.387
GO;Morrinhos;44.607
GO;Morro Agudo de Goiás;2.369
GO;Mossâmedes;4.817
GO;Mozarlândia;14.752
GO;Mundo Novo;5.914
GO;Mutunópolis;3.917
GO;Nazário;8.641
GO;Nerópolis;27.341
GO;Niquelândia;45.243
GO;Nova América;2.358
GO;Nova Aurora;2.181
GO;Nova Crixás;12.653
GO;Nova Glória;8.575
GO;Nova Iguaçu de Goiás;2.944
GO;Nova Roma;3.470
GO;Nova Veneza;9.105
GO;Novo Brasil;3.341
GO;Novo Gama;106.677
GO;Novo Planalto;4.298
GO;Orizona;15.254
GO;Ouro Verde de Goiás;4.016
GO;Ouvidor;6.142
GO;Padre Bernardo;31.129
GO;Palestina de Goiás;3.499
GO;Palmeiras de Goiás;26.393
GO;Palmelo;2.416
GO;Palminópolis;3.661
GO;Panamá;2.722
GO;Paranaiguara;9.760
GO;Paraúna;11.199
GO;Perolândia;3.105
GO;Petrolina de Goiás;10.547
GO;Pilar de Goiás;2.614
GO;Piracanjuba;24.772
GO;Piranhas;11.164
GO;Pirenópolis;24.444
GO;Pires do Rio;30.703
GO;Planaltina;87.474
GO;Pontalina;17.873
GO;Porangatu;44.798
GO;Porteirão;3.670
GO;Portelândia;4.015
GO;Posse;34.663
GO;Professor Jamil;3.380
GO;Quirinópolis;47.377
GO;Rialma;10.969
GO;Rianápolis;4.788
GO;Rio Quente;3.931
GO;Rio Verde;207.296
GO;Rubiataba;19.832
GO;Sanclerlândia;7.783
GO;Santa Bárbara de Goiás;6.259
GO;Santa Cruz de Goiás;3.095
GO;Santa Fé de Goiás;5.194
GO;Santa Helena de Goiás;38.378
GO;Santa Isabel;3.836
GO;Santa Rita do Araguaia;7.916
GO;Santa Rita do Novo Destino;3.331
GO;Santa Rosa de Goiás;2.722
GO;Santa Tereza de Goiás;3.814
GO;Santa Terezinha de Goiás;9.876
GO;Santo Antônio da Barra;4.714
GO;Santo Antônio de Goiás;5.527
GO;Santo Antônio do Descoberto;69.988
GO;São Domingos;12.307
GO;São Francisco de Goiás;6.341
GO;São João da Paraúna;1.597
GO;São João d'Aliança;12.070
GO;São Luís de Montes Belos;32.491
GO;São Luíz do Norte;4.980
GO;São Miguel do Araguaia;22.728
GO;São Miguel do Passa Quatro;3.987
GO;São Patrício;2.062
GO;São Simão;19.110
GO;Senador Canedo;100.367
GO;Serranópolis;8.147
GO;Silvânia;20.233
GO;Simolândia;6.834
GO;Sítio d'Abadia;2.970
GO;Taquaral de Goiás;3.626
GO;Teresina de Goiás;3.290
GO;Terezópolis de Goiás;7.389
GO;Três Ranchos;2.898
GO;Trindade;117.454
GO;Trombas;3.562
GO;Turvânia;4.857
GO;Turvelândia;4.904
GO;Uirapuru;2.973
GO;Uruaçu;39.483
GO;Uruana;14.190
GO;Urutaí;3.153
GO;Valparaíso de Goiás;153.255
GO;Varjão;3.827
GO;Vianópolis;13.456
GO;Vicentinópolis;8.171
GO;Vila Boa;5.495
GO;Vila Propício;5.578
DF;Brasília;2.914.830
